sku,supplier,origin_region,distance_km,historical_avg_lead_time_days,order_quantity,unit_cost_usd,is_peak_season,actual_delay_days
C2K-LEG-2H1,C2K Carrier 485.0,Europe,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 671.0,Asia Pacific,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-3H1,C2K Carrier 308.0,North America,1950.0,3.0,1900,10.7,True,1.3
C2K-LEG-2H2,C2K Carrier 556.0,Asia Pacific,3900.0,3.0,1700,11.8,True,0.0
C2K-LEG-3H1,C2K Carrier 281.0,Asia Pacific,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H1,C2K Carrier 727.0,Europe,1950.0,3.0,1900,10.7,False,1.8
C2K-LEG-1H2,C2K Carrier 299.0,North America,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H2,C2K Carrier 628.0,Middle East,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 281.0,Asia Pacific,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,0.3
C2K-LEG-1H1,C2K Carrier 476.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H1,C2K Carrier 485.0,Europe,1950.0,3.0,1900,10.7,True,0.0
C2K-LEG-2H1,C2K Carrier 341.0,Europe,1950.0,3.0,1500,10.3,True,4.3
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,1.3
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 694.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H2,C2K Carrier 216.0,North America,4658.3,3.6,1700,11.8,False,0.0
C2K-LEG-3H2,C2K Carrier 281.0,Asia Pacific,3900.0,3.0,2100,12.2,False,5.0
C2K-LEG-2H1,C2K Carrier 411.0,Europe,1950.0,3.0,1500,10.3,False,0.1
C2K-LEG-2H2,C2K Carrier 609.0,Europe,3900.0,3.0,1700,11.8,False,0.1
C2K-LEG-1H2,C2K Carrier 576.0,Europe,6283.3,4.8,1300,11.4,False,0.0
C2K-LEG-3H2,C2K Carrier 206.0,Middle East,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-2H2,C2K Carrier 233.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H1,C2K Carrier 349.0,Europe,3015.3,4.6,1100,9.9,True,0.0
C2K-LEG-3H1,C2K Carrier 524.0,North America,1950.0,3.0,1900,10.7,True,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H1,C2K Carrier 485.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 411.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H2,C2K Carrier 597.0,Asia Pacific,4929.2,3.8,1700,11.8,False,0.0
C2K-LEG-1H1,C2K Carrier 476.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H2,C2K Carrier 349.0,Europe,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-3H2,C2K Carrier 431.0,Middle East,4604.2,3.5,2100,12.2,False,5.0
C2K-LEG-3H2,C2K Carrier 134.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-2H1,C2K Carrier 609.0,Europe,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,True,0.1
C2K-LEG-2H2,C2K Carrier 128.0,Middle East,4279.2,3.3,1700,11.8,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,5.4
C2K-LEG-1H2,C2K Carrier 476.0,Middle East,5470.8,4.2,1300,11.4,False,3.0
C2K-LEG-3H2,C2K Carrier 403.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 752.0,Asia Pacific,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 527.0,Europe,6229.2,4.8,2100,12.2,False,2.2
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,1.7
C2K-LEG-1H1,C2K Carrier 349.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 128.0,Middle East,3900.0,3.0,2100,12.2,True,0.0
C2K-LEG-1H2,C2K Carrier 671.0,Asia Pacific,3900.0,3.0,1300,11.4,True,1.4
C2K-LEG-3H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H2,C2K Carrier 610.0,North America,3900.0,3.0,1700,11.8,False,10.2
C2K-LEG-1H1,C2K Carrier 485.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H2,C2K Carrier 128.0,Middle East,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-3H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1900,10.7,False,1.5
C2K-LEG-1H1,C2K Carrier 256.0,Asia Pacific,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H1,C2K Carrier 520.0,Europe,1950.0,3.0,1100,9.9,False,0.1
C2K-LEG-1H1,C2K Carrier 233.0,North America,1950.0,3.0,1100,9.9,False,5.4
C2K-LEG-3H2,C2K Carrier 174.0,Asia Pacific,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 308.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H2,C2K Carrier 349.0,Europe,3900.0,3.0,2100,12.2,True,1.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-1H2,C2K Carrier 403.0,North America,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-3H1,C2K Carrier 413.0,North America,1950.0,3.0,1900,10.7,False,0.4
C2K-LEG-3H2,C2K Carrier 485.0,Europe,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H2,C2K Carrier 485.0,Europe,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-3H2,C2K Carrier 134.0,North America,6310.4,4.9,2100,12.2,False,20.0
C2K-LEG-2H2,C2K Carrier 233.0,North America,4658.3,3.6,1700,11.8,False,2.0
C2K-LEG-3H2,C2K Carrier 349.0,Europe,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 753.0,Middle East,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H1,C2K Carrier 609.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 256.0,Asia Pacific,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,True,2.4
C2K-LEG-1H2,C2K Carrier 403.0,North America,3900.0,3.0,1300,11.4,True,0.0
C2K-LEG-1H2,C2K Carrier 561.0,Middle East,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H1,C2K Carrier 413.0,North America,1950.0,3.0,1900,10.7,False,3.2
C2K-LEG-3H1,C2K Carrier 485.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H2,C2K Carrier 128.0,Middle East,4279.2,3.3,1700,11.8,False,0.0
C2K-LEG-3H2,C2K Carrier 308.0,North America,3900.0,3.0,2100,12.2,False,0.2
C2K-LEG-1H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H2,C2K Carrier 524.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.7
C2K-LEG-3H1,C2K Carrier 308.0,North America,1950.0,3.0,1900,10.7,True,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H1,C2K Carrier 800.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H2,C2K Carrier 524.0,North America,4658.3,3.6,1700,11.8,False,0.0
C2K-LEG-2H2,C2K Carrier 128.0,Middle East,4604.2,3.5,1700,11.8,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.6
C2K-LEG-2H1,C2K Carrier 149.0,Middle East,3141.7,4.8,1500,10.3,False,0.0
C2K-LEG-3H1,C2K Carrier 778.0,North America,1950.0,3.0,1900,10.7,False,9.9
C2K-LEG-1H1,C2K Carrier 476.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H2,C2K Carrier 388.0,Asia Pacific,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-3H2,C2K Carrier 610.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-2H2,C2K Carrier 281.0,Asia Pacific,3900.0,3.0,1700,11.8,True,0.0
C2K-LEG-3H2,C2K Carrier 609.0,Europe,4875.0,3.8,2100,12.2,True,0.0
C2K-LEG-3H2,C2K Carrier 527.0,Europe,5200.0,4.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,3.4
C2K-LEG-1H2,C2K Carrier 671.0,Asia Pacific,3900.0,3.0,1300,11.4,False,17.8
C2K-LEG-1H1,C2K Carrier 134.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 308.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H2,C2K Carrier 174.0,Asia Pacific,3900.0,3.0,1300,11.4,False,0.2
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,4.6
C2K-LEG-2H2,C2K Carrier 128.0,Middle East,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H2,C2K Carrier 667.0,Middle East,3900.0,3.0,1300,11.4,False,1.1
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H2,C2K Carrier 216.0,North America,3900.0,3.0,2100,12.2,True,0.0
C2K-LEG-3H1,C2K Carrier 609.0,Europe,1950.0,3.0,1900,10.7,True,0.0
C2K-LEG-2H1,C2K Carrier 628.0,Middle East,1950.0,3.0,1500,10.3,False,0.8
C2K-LEG-3H2,C2K Carrier 153.0,Asia Pacific,4604.2,3.5,2100,12.2,False,1.9
C2K-LEG-2H2,C2K Carrier 527.0,Europe,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H1,C2K Carrier 441.0,North America,1950.0,3.0,1500,10.3,False,5.7
C2K-LEG-1H2,C2K Carrier 233.0,North America,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-2H2,C2K Carrier 184.0,North America,3900.0,3.0,1700,11.8,False,0.5
C2K-LEG-1H2,C2K Carrier 371.0,Asia Pacific,3900.0,3.0,1300,11.4,False,7.5
C2K-LEG-3H1,C2K Carrier 349.0,Europe,1950.0,3.0,1900,10.7,False,2.6
C2K-LEG-3H2,C2K Carrier 476.0,Middle East,4279.2,3.3,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 597.0,Asia Pacific,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 206.0,Middle East,3900.0,3.0,2100,12.2,True,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-3H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H1,C2K Carrier 256.0,Asia Pacific,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H1,C2K Carrier 233.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 727.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 485.0,Europe,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H1,C2K Carrier 256.0,Asia Pacific,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-2H2,C2K Carrier 349.0,Europe,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-3H2,C2K Carrier 485.0,Europe,6337.5,4.9,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,3.6
C2K-LEG-2H2,C2K Carrier 395.0,Asia Pacific,3900.0,3.0,1700,11.8,False,0.5
C2K-LEG-3H1,C2K Carrier 783.0,Europe,1950.0,3.0,1900,10.7,True,1.1
C2K-LEG-1H1,C2K Carrier 308.0,North America,1950.0,3.0,1100,9.9,True,0.0
C2K-LEG-2H2,C2K Carrier 281.0,Asia Pacific,3900.0,3.0,1700,11.8,False,0.6
C2K-LEG-2H1,C2K Carrier 256.0,Asia Pacific,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H1,C2K Carrier 485.0,Europe,3015.3,4.6,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 233.0,North America,3015.3,4.6,1100,9.9,False,8.7
C2K-LEG-2H2,C2K Carrier 610.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,2.5
C2K-LEG-1H1,C2K Carrier 671.0,Asia Pacific,1950.0,3.0,1100,9.9,False,0.7
C2K-LEG-2H1,C2K Carrier 485.0,Europe,3015.3,4.6,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H2,C2K Carrier 671.0,Asia Pacific,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-2H2,C2K Carrier 257.0,Middle East,3900.0,3.0,1700,11.8,True,0.3
C2K-LEG-3H2,C2K Carrier 737.0,North America,3900.0,3.0,2100,12.2,True,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,10.6
C2K-LEG-3H2,C2K Carrier 671.0,Asia Pacific,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H2,C2K Carrier 413.0,North America,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-1H1,C2K Carrier 485.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 671.0,Asia Pacific,3114.6,4.8,1500,10.3,False,77.6
C2K-LEG-1H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 398.0,Middle East,4378.5,6.7,1900,10.7,False,0.0
C2K-LEG-1H1,C2K Carrier 256.0,Asia Pacific,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H2,C2K Carrier 299.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H2,C2K Carrier 287.0,Asia Pacific,3900.0,3.0,1300,11.4,True,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,True,14.8
C2K-LEG-1H2,C2K Carrier 299.0,North America,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-2H2,C2K Carrier 671.0,Asia Pacific,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-3H2,C2K Carrier 690.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H2,C2K Carrier 727.0,Europe,3900.0,3.0,1300,11.4,False,4.4
C2K-LEG-2H1,C2K Carrier 485.0,Europe,3015.3,4.6,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 671.0,Asia Pacific,1950.0,3.0,1100,9.9,False,1.1
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 371.0,Asia Pacific,4604.2,3.5,1300,11.4,False,0.0
C2K-LEG-3H2,C2K Carrier 628.0,Middle East,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H2,C2K Carrier 413.0,North America,3900.0,3.0,1300,11.4,True,0.0
C2K-LEG-1H2,C2K Carrier 395.0,Asia Pacific,3900.0,3.0,1300,11.4,True,0.0
C2K-LEG-2H2,C2K Carrier 134.0,North America,4604.2,3.5,1700,11.8,False,0.0
C2K-LEG-2H1,C2K Carrier 308.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H1,C2K Carrier 113.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 128.0,Middle East,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,0.3
C2K-LEG-1H2,C2K Carrier 206.0,Middle East,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-1H2,C2K Carrier 597.0,Asia Pacific,4604.2,3.5,1300,11.4,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 671.0,Asia Pacific,1950.0,3.0,1100,9.9,False,1.0
C2K-LEG-3H1,C2K Carrier 476.0,Middle East,1950.0,3.0,1900,10.7,True,1.8
C2K-LEG-1H2,C2K Carrier 411.0,Europe,3900.0,3.0,1300,11.4,True,0.1
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 256.0,Asia Pacific,1950.0,3.0,1500,10.3,False,1.1
C2K-LEG-3H2,C2K Carrier 187.0,Europe,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 671.0,Asia Pacific,3114.6,4.8,1100,9.9,False,109.5
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-3H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H2,C2K Carrier 128.0,Middle East,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-3H1,C2K Carrier 134.0,North America,1950.0,3.0,1900,10.7,False,1.0
C2K-LEG-1H1,C2K Carrier 476.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H2,C2K Carrier 671.0,Asia Pacific,3900.0,3.0,1700,11.8,False,34.6
C2K-LEG-3H1,C2K Carrier 441.0,North America,1950.0,3.0,1900,10.7,True,2.8
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,True,0.0
C2K-LEG-1H2,C2K Carrier 614.0,Europe,4604.2,3.5,1300,11.4,False,0.0
C2K-LEG-3H2,C2K Carrier 610.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 411.0,Europe,3900.0,3.0,2100,12.2,False,0.8
C2K-LEG-2H1,C2K Carrier 609.0,Europe,1950.0,3.0,1500,10.3,False,2.9
C2K-LEG-3H1,C2K Carrier 671.0,Asia Pacific,1950.0,3.0,1900,10.7,False,3.0
C2K-LEG-3H2,C2K Carrier 361.0,Asia Pacific,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H1,C2K Carrier 257.0,Middle East,1950.0,3.0,1100,9.9,False,0.4
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,1.8
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,True,10.4
C2K-LEG-1H2,C2K Carrier 233.0,North America,3900.0,3.0,1300,11.4,True,0.0
C2K-LEG-1H2,C2K Carrier 671.0,Asia Pacific,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-3H1,C2K Carrier 727.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 671.0,Asia Pacific,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-1H2,C2K Carrier 403.0,North America,3900.0,3.0,1300,11.4,False,0.0
C2K-LEG-3H2,C2K Carrier 281.0,Asia Pacific,3900.0,3.0,2100,12.2,False,3.4
C2K-LEG-2H1,C2K Carrier 778.0,North America,1950.0,3.0,1500,10.3,False,0.2
C2K-LEG-3H2,C2K Carrier 431.0,Middle East,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 571.0,Europe,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H2,C2K Carrier 216.0,North America,4766.7,3.7,2100,12.2,True,0.0
C2K-LEG-3H1,C2K Carrier 548.0,Europe,1950.0,3.0,1900,10.7,True,0.0
C2K-LEG-3H2,C2K Carrier 128.0,Middle East,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H1,C2K Carrier 349.0,Europe,1955.9,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 233.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H2,C2K Carrier 206.0,Middle East,4902.1,3.8,1300,11.4,False,0.0
C2K-LEG-2H2,C2K Carrier 431.0,Middle East,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-3H2,C2K Carrier 628.0,Middle East,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-2H2,C2K Carrier 299.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-1H1,C2K Carrier 257.0,Middle East,1950.0,3.0,1100,9.9,True,0.0
C2K-LEG-3H1,C2K Carrier 609.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H1,C2K Carrier 609.0,Europe,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H2,C2K Carrier 413.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H2,C2K Carrier 671.0,Asia Pacific,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,9.5
C2K-LEG-1H1,C2K Carrier 349.0,Europe,3015.3,4.6,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 144.0,Middle East,1950.0,3.0,1500,10.3,False,0.3
C2K-LEG-3H2,C2K Carrier 256.0,Asia Pacific,3900.0,3.0,2100,12.2,True,0.0
C2K-LEG-2H2,C2K Carrier 698.0,North America,3900.0,3.0,1700,11.8,True,0.0
C2K-LEG-2H1,C2K Carrier 349.0,Europe,1950.0,3.0,1500,10.3,False,5.2
C2K-LEG-1H2,C2K Carrier 671.0,Asia Pacific,3900.0,3.0,1300,11.4,False,0.1
C2K-LEG-3H1,C2K Carrier 411.0,Europe,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-1H1,C2K Carrier 308.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-1H1,C2K Carrier 256.0,Asia Pacific,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 468.0,North America,1950.0,3.0,1500,10.3,False,0.4
C2K-LEG-3H2,C2K Carrier 411.0,Europe,3900.0,3.0,2100,12.2,False,1.5
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 134.0,North America,3900.0,3.0,2100,12.2,False,2.8
C2K-LEG-3H2,C2K Carrier 233.0,North America,3900.0,3.0,2100,12.2,True,0.0
C2K-LEG-3H2,C2K Carrier 128.0,Middle East,3900.0,3.0,2100,12.2,True,0.0
C2K-LEG-1H2,C2K Carrier 671.0,Asia Pacific,3900.0,3.0,1300,11.4,False,29.8
C2K-LEG-1H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H1,C2K Carrier 700.0,North America,1950.0,3.0,1500,10.3,False,0.0
C2K-LEG-2H2,C2K Carrier 349.0,Europe,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-3H2,C2K Carrier 411.0,Europe,3900.0,3.0,2100,12.2,False,0.4
C2K-LEG-3H2,C2K Carrier 770.0,Asia Pacific,4875.0,3.8,2100,12.2,False,0.0
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-2H2,C2K Carrier 700.0,North America,3900.0,3.0,1700,11.8,False,0.0
C2K-LEG-2H1,C2K Carrier 609.0,Europe,1950.0,3.0,1500,10.3,False,10.5
C2K-LEG-2H1,C2K Carrier 144.0,Middle East,1950.0,3.0,1500,10.3,False,1.1
C2K-LEG-2H1,C2K Carrier 256.0,Asia Pacific,1950.0,3.0,1500,10.3,True,0.0
C2K-LEG-1H2,C2K Carrier 371.0,Asia Pacific,3900.0,3.0,1300,11.4,True,0.0
C2K-LEG-1H1,C2K Carrier 349.0,Europe,1950.0,3.0,1100,9.9,False,6.8
C2K-LEG-3H1,C2K Carrier 128.0,Middle East,1950.0,3.0,1900,10.7,False,0.0
C2K-LEG-3H2,C2K Carrier 326.0,North America,3900.0,3.0,2100,12.2,False,0.0
C2K-LEG-3H1,C2K Carrier 571.0,Europe,3015.3,4.6,1900,10.7,False,5.3
C2K-LEG-1H1,C2K Carrier 700.0,North America,1950.0,3.0,1100,9.9,False,0.0
C2K-LEG-3H1,C2K Carrier 700.0,North America,1950.0,3.0,1900,10.7,False,0.0
