sku,supplier,origin_region,distance_km,historical_avg_lead_time_days,order_quantity,unit_cost_usd,is_peak_season,actual_delay_days
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8317.9,18.0,3872,0.01,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8319.0,18.0,3872,0.01,False,0.0
ARV-ALUVIA-LOPINAVIR-RITONAVIR,SCMS from RDC,Europe,6245.3,18.0,3240,0.3,False,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8207.2,18.0,2000,0.12,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8225.2,18.0,6570,0.04,False,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8289.9,18.0,20000,0.12,False,0.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,8254.8,18.0,7400,0.66,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8336.8,18.0,18522,0.33,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8639.8,18.0,44131,0.19,False,0.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,8222.1,18.0,3000,0.24,False,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8392.2,18.0,23340,0.27,False,0.0
ARV-GENERIC-EMTRICITABINE-TENOFOVIR-DISO,SCMS from RDC,Asia Pacific,8245.9,12.0,6203,0.39,False,8.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8545.4,12.0,32040,0.19,False,0.0
ARV-GENERIC-STAVUDINE,SCMS from RDC,Asia Pacific,8226.0,18.0,5670,0.02,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8206.9,18.0,2000,0.04,False,14.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,8740.1,18.0,2200,0.24,False,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,16013.8,18.0,330,0.27,True,0.0
ARV-GENERIC-EMTRICITABINE-TENOFOVIR-DISO,SCMS from RDC,Asia Pacific,9590.8,22.0,140554,0.39,True,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,16997.4,18.0,64241,0.14,False,1.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9840.0,22.0,208501,0.19,True,6.0
ARV-GENERIC-DIDANOSINE,SCMS from RDC,Asia Pacific,16014.2,18.0,336,0.13,True,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8846.9,22.0,36,0.06,True,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8200.0,22.0,2415,0.01,True,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8217.6,18.0,588,0.06,True,10.0
ARV-GENERIC-LAMIVUDINE-STAVUDINE,SCMS from RDC,Asia Pacific,8693.8,22.0,2996,0.05,True,3.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,16285.9,18.0,649,0.04,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8219.0,18.0,628,0.01,True,1.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,17240.8,18.0,3872,0.01,True,16.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8240.4,18.0,10131,0.04,False,18.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8246.5,18.0,4176,0.19,False,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8297.6,18.0,3000,0.01,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9840.0,12.0,141764,0.19,False,0.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,8200.7,18.0,1467,0.22,False,0.0
ARV-GENERIC-ABACAVIR-LAMIVUDINE,SCMS from RDC,Asia Pacific,8298.0,18.0,2610,0.75,False,22.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8231.7,18.0,2316,0.14,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9634.7,22.0,117367,0.19,False,22.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,9375.9,22.0,97100,0.29,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8230.3,18.0,1000,0.01,False,6.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,8251.6,18.0,6993,0.22,False,0.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,9203.0,18.0,859,0.22,False,51.0
ARV-GENERIC-LAMIVUDINE-STAVUDINE,SCMS from RDC,Asia Pacific,8217.5,22.0,2786,0.05,False,50.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,16041.6,18.0,1242,0.05,False,20.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,16031.0,18.0,1260,0.11,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9428.6,22.0,100000,0.19,False,13.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8603.0,12.0,57468,0.14,False,20.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8246.8,22.0,6392,0.14,False,30.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8366.6,22.0,35000,0.07,False,30.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,16053.1,18.0,1043,0.05,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8200.0,18.0,27558,0.29,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8214.5,12.0,1280,0.11,False,21.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8812.5,22.0,20000,0.01,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-STAVUD,SCMS from RDC,Asia Pacific,8949.0,22.0,51722,0.09,False,0.0
ARV-GENERIC-DIDANOSINE,SCMS from RDC,Asia Pacific,8200.7,18.0,124,0.28,False,0.0
ARV-GENERIC-EMTRICITABINE-TENOFOVIR-DISO,SCMS from RDC,Asia Pacific,8269.4,18.0,10015,0.36,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8257.2,22.0,451,0.04,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8315.5,22.0,15107,0.14,False,4.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8283.6,22.0,10114,0.29,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9840.0,18.0,160058,0.19,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9496.3,22.0,119098,0.19,True,0.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,8211.3,18.0,2447,0.21,True,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8550.5,18.0,11326,0.01,False,14.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8849.1,18.0,12169,0.19,False,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,16031.8,18.0,726,0.12,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8218.0,12.0,4300,0.04,True,0.0
ARV-GENERIC-EMTRICITABINE-TENOFOVIR-DISO,SCMS from RDC,Asia Pacific,9102.3,12.0,115089,0.33,True,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8743.0,12.0,3446,0.14,True,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,12.0,61567,0.14,True,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8357.9,18.0,4224,0.24,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,18.0,10900,0.19,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,16077.3,18.0,1292,0.01,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8416.6,18.0,30000,0.27,False,5.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8631.5,18.0,13993,0.01,False,2.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,8239.6,18.0,4163,0.66,True,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,9014.3,22.0,26337,0.01,True,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8396.1,12.0,24346,0.26,True,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9840.0,12.0,105160,0.19,True,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8290.4,22.0,2930,0.01,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8231.7,22.0,8100,0.04,True,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8596.6,48.0,12861,0.01,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9238.9,22.0,107325,0.19,True,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8980.9,18.0,2335,0.05,False,0.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,8307.0,18.0,11723,0.66,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8221.6,12.0,4700,0.04,False,0.0
ARV-GENERIC-EMTRICITABINE-TENOFOVIR-DISO,SCMS from RDC,Asia Pacific,8251.7,12.0,5950,0.3,False,0.0
ARV-GENERIC-DIDANOSINE,SCMS from RDC,Asia Pacific,8224.8,22.0,3765,0.25,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8999.2,12.0,60000,0.04,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9840.0,12.0,9887,0.19,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8725.6,12.0,14081,0.14,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8467.6,12.0,43441,0.27,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8212.1,18.0,1500,0.14,True,7.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,9671.7,22.0,200693,0.14,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8309.2,22.0,13836,0.04,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8203.8,18.0,97,0.14,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8203.4,18.0,16,0.04,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8200.0,18.0,54,0.18,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8201.1,18.0,28,0.18,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8225.3,18.0,1176,0.18,False,4.0
ARV-GENERIC-LOPINAVIR-RITONAVIR,SCMS from RDC,Asia Pacific,8200.0,18.0,147,0.28,False,4.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8200.0,18.0,341,0.04,False,4.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8223.6,18.0,913,0.12,False,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8226.6,18.0,1029,0.12,False,26.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8205.3,18.0,98,0.12,False,28.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8205.7,18.0,20,0.2,False,7.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8287.9,18.0,103,0.2,False,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8519.6,22.0,27452,0.25,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8222.7,22.0,2870,0.04,False,22.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8200.5,18.0,6,0.04,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8200.1,18.0,20,0.04,False,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,9304.7,22.0,7548,0.24,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8289.4,22.0,18732,0.07,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9088.2,22.0,92352,0.19,False,1.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8267.3,22.0,2176,0.05,False,0.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,8292.0,22.0,2160,0.18,False,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,9031.6,22.0,150000,0.12,False,0.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,8462.6,12.0,26798,0.56,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,9731.1,12.0,100000,0.04,False,0.0
ARV-ALUVIA-LOPINAVIR-RITONAVIR,SCMS from RDC,Europe,9526.2,18.0,1313,0.28,False,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8417.5,18.0,6200,0.12,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8200.0,18.0,250,0.14,False,0.0
ARV-GENERIC-EMTRICITABINE-TENOFOVIR-DISO,SCMS from RDC,Asia Pacific,9387.9,12.0,95243,0.3,False,0.0
ARV-GENERIC-EMTRICITABINE-TENOFOVIR-DISO,SCMS from RDC,Asia Pacific,8200.0,12.0,50000,0.3,False,0.0
HRDT-UNI-GOLD-HIV-1-2,SCMS from RDC,Europe,6220.7,18.0,1000,1.6,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8315.9,22.0,5525,0.18,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8200.0,22.0,3900,0.2,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8200.0,22.0,1700,0.04,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,9840.0,22.0,22340,0.14,False,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8254.3,18.0,13860,0.12,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,9840.0,22.0,3345,0.13,False,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8203.0,18.0,350,0.22,False,4.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,8698.4,12.0,50000,0.54,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8423.1,12.0,29980,0.13,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8259.8,22.0,1500,0.18,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8200.0,22.0,750,0.04,False,0.0
ARV-GENERIC-LOPINAVIR-RITONAVIR,SCMS from RDC,Asia Pacific,8352.4,22.0,6899,0.25,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8891.5,22.0,16873,0.04,False,0.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,9594.1,22.0,150000,0.54,False,0.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,8292.9,22.0,10000,0.56,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8757.4,18.0,69684,0.13,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,9840.0,22.0,60968,0.01,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9840.0,12.0,220000,0.18,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8764.9,12.0,70000,0.13,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8781.8,22.0,3345,0.13,False,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8367.0,22.0,36192,0.12,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8783.3,22.0,3345,0.13,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8237.0,18.0,9900,0.04,False,1.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8509.2,18.0,40000,0.04,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8649.9,18.0,45840,0.13,False,11.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8605.4,12.0,50000,0.13,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8572.9,18.0,60000,0.18,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8268.6,22.0,157,0.16,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9161.0,18.0,80032,0.16,False,0.0
ARV-GENERIC-TENOFOVIR-DISOPROXIL-FUMARAT,SCMS from RDC,Asia Pacific,8210.1,18.0,1499,0.16,False,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8453.4,22.0,2548,0.22,False,1.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8828.6,12.0,52378,0.13,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8966.5,18.0,72107,0.16,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8252.6,12.0,9980,0.04,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8252.9,12.0,10020,0.04,False,0.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,8337.3,18.0,14880,0.5,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8789.7,22.0,44881,0.18,True,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8427.8,22.0,7150,0.01,True,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8557.4,22.0,490,0.05,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8687.9,18.0,64347,0.04,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,9553.8,18.0,52770,0.13,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8516.9,18.0,20201,0.18,False,0.0
ARV-GENERIC-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8390.3,22.0,16258,0.11,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,9604.3,22.0,18867,0.04,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,9692.7,22.0,84900,0.13,True,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8457.8,22.0,57984,0.04,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8610.0,18.0,60000,0.13,False,0.0
ARV-GENERIC-ABACAVIR,SCMS from RDC,Asia Pacific,8358.1,18.0,18620,0.22,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8242.1,18.0,270,0.04,True,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8516.8,18.0,36390,0.18,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8530.1,22.0,2000,0.13,False,0.0
ARV-GENERIC-EMTRICITABINE-TENOFOVIR-DISO,SCMS from RDC,Asia Pacific,9840.0,22.0,167825,0.22,False,0.0
ARV-GENERIC-LAMIVUDINE,SCMS from RDC,Asia Pacific,8278.6,18.0,1659,0.04,False,0.0
ARV-GENERIC-LOPINAVIR-RITONAVIR,SCMS from RDC,Asia Pacific,8722.8,22.0,24097,0.22,False,0.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,8793.8,18.0,59989,0.44,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9840.0,12.0,152000,0.16,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8567.9,12.0,10000,0.18,True,0.0
ARV-GENERIC-LOPINAVIR-RITONAVIR,SCMS from RDC,Asia Pacific,8210.1,22.0,503,0.22,False,0.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8220.7,22.0,4120,0.08,True,0.0
ARV-GENERIC-ABACAVIR-LAMIVUDINE,SCMS from RDC,Asia Pacific,8376.1,22.0,2500,0.75,True,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,9186.3,18.0,200000,0.04,True,0.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,9370.5,22.0,125014,0.44,True,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8627.4,22.0,26432,0.18,True,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9192.5,22.0,97516,0.16,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,9840.0,22.0,188201,0.18,True,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-STAVUD,SCMS from RDC,Asia Pacific,9029.7,22.0,20451,0.04,True,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8853.8,18.0,16870,0.04,True,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8396.8,18.0,13830,0.16,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,9840.0,18.0,66637,0.18,True,4.0
ARV-GENERIC-EFAVIRENZ,SCMS from RDC,Asia Pacific,8561.5,22.0,14368,0.12,True,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8269.9,22.0,9767,0.18,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,8671.8,22.0,15120,0.15,True,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8297.3,18.0,5580,0.16,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8683.6,18.0,647,0.12,False,0.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,8200.0,18.0,2952,0.4,False,0.0
ARV-GENERIC-LAMIVUDINE-ZIDOVUDINE,SCMS from RDC,Asia Pacific,8257.7,22.0,7867,0.12,False,0.0
ARV-GENERIC-EMTRICITABINE-TENOFOVIR-DISO,SCMS from RDC,Asia Pacific,8925.7,12.0,100000,0.21,False,0.0
ARV-GENERIC-EFAVIRENZ-EMTRICITABINE-TENO,SCMS from RDC,Asia Pacific,8385.4,18.0,7126,0.46,False,24.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8313.7,22.0,10000,0.16,False,0.0
ARV-GENERIC-LAMIVUDINE-TENOFOVIR-DISOPRO,SCMS from RDC,Asia Pacific,8255.5,22.0,6500,0.16,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8735.3,18.0,32298,0.04,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,8290.9,18.0,2976,0.01,False,0.0
ARV-GENERIC-NEVIRAPINE,SCMS from RDC,Asia Pacific,9248.4,12.0,33571,0.04,False,0.0
ARV-GENERIC-LAMIVUDINE-NEVIRAPINE-ZIDOVU,SCMS from RDC,Asia Pacific,9840.0,22.0,15120,0.14,False,0.0
ARV-GENERIC-EFAVIRENZ-LAMIVUDINE-TENOFOV,SCMS from RDC,Asia Pacific,8386.0,22.0,20160,0.4,False,0.0
ARV-GENERIC-LAMIVUDINE-STAVUDINE,SCMS from RDC,Asia Pacific,8647.1,22.0,7372,0.03,False,0.0
